This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jul 03 11:01:18 2025

"TIC ID","TOI","CTOI","Master priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","View all TFOPWG Disposition","TESS mag","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM Dec (mas/yr)","Transit Epoch (BJD)","Period (days)","Duration (hours)","Depth (mmag)","Depth (ppm)","Planet Radius (R_Earth)","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Teff (K)","Stellar log(g) (cm/s2)","Stellar Radius (R_Sun)","Stellar Metallicity","Stellar Mass (M_Sun)","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"62483237","139.01","","1","1","5","4","3","1","3.9","69.2","6.07","9","9","7","CP","CP","139.01","9.3636","1","spoc-s01-s69-b0A-PC","SPOC/QLP","336.402414","-34.909713","26.43","-30.255","2458334.891563","11.070857529664","2.1937616584613","1.249025","1149.7328034023","2.3337648035252","22.421906616094","554.99348424559","12.694616","42.4061","4356","4.53491","0.7007269859314","","0.69","1,28,68","TOI-139 b","2018-09-05","2024-09-09","2024-10-01"
"140068425","140.01","","3","5","3","4","4","4","57.3","129.5","108.61","10","1","6","PC","APC","140.01","9.7828","1","spoc-s28-b0A","SPOC","330.301777","-49.060077","32.489","-15.438","2458327.399828","2.281343183223","1.1601932632996","1.223947","1126.661948754","12.73871943027","5760.9720984358","2221.9981475031","13.736684","337.105","6174","4.27404","2.35511","","1.2","1,28,68","very likely EB; events synchronized with modulations; potential secondary at 0.5 phase","2018-09-05","2023-11-15","2023-11-15"
"403224672","141.01","","1","5","5","4","1","2","13.3","129","3.62","12","14","17","CP","CP","141.01","7.384","1","qlp-s68-ffi","SPOC","338.983717","-59.864829","-108.388","-84.419","2460178.671412","1.0082361","1.41","0.247576","228","1.7202","1882.94","1835","26","48.0883","5795.29","4.438","1.13","","1.04","1,27,28,68","HD 213885 b","2018-09-05","2023-11-15","2023-12-08"
"425934411","142.01","","3","5","3","1","4","4","90.9","142.8","106.62","9","0","0","PC","PC","142.01","14.7109","1","spoc-s01-s69-b0A-PC","SPOC","4.60586","-62.847875","6.11","5.18","2458325.485901","0.85335340037026","1.2018736837228","27.577917","25080.329069497","12.600718026243","262.10253859281","1026.2131049832","37.0026","320.237","3658","4.438","0.60807597637177","","0.594628","1,2,28,29,68,69","V-shaped; slight odd-even depending on detrending","2018-11-14","2024-04-24","2024-04-30"
"25375553","143.01","","5","5","5","5","5","5","127.3","148","317","2","3","8","KP","KP","143.01","9.77486","1","spoc-s01-s36-b0A-CPKP","SPOC","328.767739","-22.6126","12.885","-4.311","2460155.87081","2.3109688983569","3.4303820702944","7.440388","6829.4236495138","17.304280003933","4324.0354535911","2068.197748977","189.12912","298.109","6371","3.94807","1.9541100263596","","1.336","1,28,68","WASP-111 b","2018-09-05","2023-11-15","2023-11-15"
"261136679","144.01","","1","5","5","4","1","1","17.1","202.3","4.65","0","15","4","CP","CP","144.01","5.1054","1","qlp-s62-ffi","SPOC","84.29928","-80.464604","311.187","1048.84","2460011.550653","6.267832","2.789","0.348577","321","1.99779","203.434","1052","53","18.2702","5950","4.438","1.15","0.0887839","1.1","1,4,8,11,12,13,27,28,31,34,38,39,61,62","pi Men c","2019-05-07","2023-04-04","2023-04-07"
"265612438","145.01","","3","4","3","3","4","4","14.1","46.3","58.95","10","1","3","PC","PC","145.01","11.6789","1","qlp-s28-tois","QLP","333.174716","-55.978803","-5.816","-4.917","2459060.6424","5.13002","4.78","3.671647","3376","8.86428","842.866","1501","22","438.421","5430.7","4.4","1.58","","0.97","1,27,28","Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.","2018-09-05","2021-12-07","2022-12-14"
"355636844","146.01","","5","5","5","5","5","5","14.4","27.2","119.48","3","0","5","EB","FP","146.01","10.7124","1","qlp","QLP","358.302034","-56.013252","65.392","-27.177","2459080.90325","6.30556","2.946","0.934135","860","","","","17","739.632","","","","","","1,2,28","Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet. TFOP FP.","2018-09-05","2022-10-17","2022-12-14"
"220435095","147.01","","5","5","5","5","5","5","135.5","285.1","317","6","0","1","EB","FP","147.01","11.8999","1","spoc-s01-s65-b0A-PC","QLP","73.641474","-57.513453","5.001","22.236","2460185.36556","3.423100173139","2.4377582605966","9.424918","8643.1016454957","35.408405687234","3086.1129324726","1900.9587947636","147.44981","820.079","5620.9","3.6","2.6126101016998","-0.773322","1","13,27,28,29,30,32,33,34,35,36,37,38,39,62,63,64,65,67,68,69","transit is V-shaped; the minimum planet radius is large (26 Re); the light curve shows a slightly eccentric secondary eclipse; TFOP FP/EB","2018-09-05","2023-11-27","2023-12-08"
"393940766","148.01","","3","4","3","4","3","5","13","60","43.22","11","2","1","PC","CP","148.01","11.7835","1","qlp-s28-tois","QLP","338.320803","-38.159828","22.348","-25.839","2458327.32937","4.86709","3.103","4.580598","4210","7.42915","435.152","1272","14","395.257","5814.3","4.34","1.15","","1.13","1,28","Planet candidate around 393940766 to the NW.","2018-09-05","2022-10-17","2022-12-14"
"260985861","149.01","","3","5","3","3","4","4","108.6","129.9","317","4","1","1","PC","PC","149.01","10.8727","1","spoc-s01-s69-b0A-PC","QLP","76.635176","-80.768009","-7.91","22.707","2458597.939863","3.3399431764227","4.2534704091359","9.897027","9074.0787832356","","522.44270994808","1219.3519117394","117.076","380.81","5095.6","","","","","11,12,13,27,28,38,39,61,62,65,66,67,68","multiple stars in pixel; no stellar radius","2018-09-05","2024-02-23","2024-03-03"
"271893367","150.01","","3","5","3","4","4","4","40.6","104.4","125.8","4","2","3","CP","CP","150.01","10.9031","1","spoc-s01-s39-b0A-CP","QLP","112.965421","-73.606036","-15.215","27.144","2459995.645628","5.8574075375973","5.8548029293452","7.069098","6489.7302345787","13.889276153257","750.92202731432","1335.1143400762","157.52177","336.267","5982.9","4.03","1.6798700094223","0.211186","1.1","9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39,61,62","TOI 150 b","2018-09-05","2023-10-05","2023-10-05"
"382302241","151.01","","5","5","5","5","5","5","14.3","90.2","12.01","2","1","1","EB","FP","151.01","11.0264","1","sector-01-qlp-alerts","QLP","83.349121","-58.745093","28.992","25.403","2458326.05013","1.59782","1.49","1.862211","1713.69","3.59995","955.676","1548","32","137.504","5037.6","4.72","0.79","0.102405","0.87","1","Large with possible synchronization; SG1 confirms NEB	","2018-09-05","2021-12-07","2022-12-14"
"403287048","152.01","","5","5","5","5","5","5","14.1","68.2","52.8","2","1","1","EB","FP","152.01","11.3569","1","sector-01-qlp-alerts","QLP","332.357482","-62.334453","-34.716","-109.526","2458327.92337","7.00776","2.68","3.988702","3666.99","8.1288","302.511","1161","16","376.849","6347","4.23","1.22","","1.26","1","retired as NEB","2018-09-05","2021-12-07","2022-12-14"
"231081369","153.01","","5","5","5","3","5","5","20.3","68.4","104.03","5","1","2","PC","APC","153.01","11.7349","1","qlp-s38-tois","QLP","68.073785","-66.916299","12.131","15.615","2460069.867358","7.6316384","2.054","4.984094","4580","12.4425","212.617","","45","436.225","6338.3","4.16","1.49","-0.26861","","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31,32,33,34,35,36,37,38,61,62,63,65,67","","2018-09-05","2023-09-12","2023-09-12"
"389525208","154.01","","5","5","5","5","5","5","44.5","50","317","1","1","3","EB","FP","154.01","10.0704","1","qlp-s27-ffi","QLP","313.261454","-38.594923","-5.023","-10.868","2458329.36085","6.74657","1.803","3.229435","2970","16.2785","80.0277","833","31","402.734","5910.7","3.59","2.57","","1.17","1,27","TFOP FP","2018-09-05","2021-12-07","2022-12-14"
"129637892","155.01","","3","3","3","4","4","4","12.1","66.7","24.36","5","10","4","PC","PC","155.01","9.0284","1","qlp-s68-ffi","QLP","321.11498","-37.850181","7.193","-6.279","2460168.813769","5.4499753","4.319","1.056936","973","5.28759","839.203","1499","26","187.131","6220.5","3.99","1.79","","1.35","1,28,68","","2018-09-05","2023-11-16","2023-12-08"
"220518305","156.01","","5","5","5","5","5","5","22.2","109","80.03","1","0","1","EB","FP","156.01","10.294","1","qlp-s30-ffi","QLP","41.467598","-64.320687","29.82","4.632","2459128.64364","14.152","3.599","4.133657","3800","10.6751","288.531","1148","39","234.138","5823.9","4.6","1.28","0.19","1.21","1,3,28,29,30","EB confirmed with CHIRON RVs	","2018-09-05","2021-12-07","2022-12-14"
"140691463","157.01","","3","5","3","4","4","4","70.6","155","119.01","8","1","1","CP","CP","157.01","12.0166","1","spoc-s01-s69-b0A-CP","QLP","73.70144","-76.680606","11.712","-18.922","2458543.338324","2.084543417798","2.0170380386704","13.662544","12504.825019001","13.443270500024","1085.4942585558","1463.9513086939","371.14728","355.683","5638","4.35","1.1064599752426","","1","9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69","TOI-157b (Nielsen+2020)","2018-09-05","2024-02-14","2024-02-17"
"403136413","158.01","","5","5","5","5","5","5","32.6","73.4","110.14","3","0","1","EB","FP","158.01","11.2314","1","sector-01-qlp-alerts","QLP","333.578718","-55.378981","-8.312","4.153","2458326.37811","2.51266","2.411","3.033449","2790.01","13.3617","793.471","1478","22","601.367","5988","4.08","2.3","-0.03","1.15","1","retired as NPC","2018-09-05","2021-12-07","2022-12-14"
"394657039","159.01","","3","5","3","3","4","4","90.2","121.3","317","6","3","2","PC","PC","159.01","10.5132","1","qlp-s39-tois","QLP","51.782268","-78.549831","11.616","1.959","2459382.232709","3.7628372","3.956","12.404555","11360","17.330586736645","1797.8272073953","1660.7594667126","297","347.593","6979.2","4.22","1.5874600410461","0.17","1.53","1,2,12,13,28,32,39","low amplitude pulsations ~ 1 day potentially phased with planet period","2018-09-05","2022-10-17","2022-12-14"
"253917293","160.01","","5","5","5","5","5","5","17.8","71.9","48.6","2","2","3","EB","FP","160.01","11.2901","1","sector-01-qlp-alerts","QLP","337.500827","-31.924356","28.377","-27.285","2458327.37627","4.608","3.383","3.494326","3213.22","7.99698","724.001","1445","25","341.854","5935","4.29","1.28","","1.12","1","Source is star to the WSW (253917292). Retired as NEB.","2018-09-05","2021-12-07","2022-12-14"
"348770361","161.01","","3","4","3","3","4","4","9.7","52.9","19.52","9","0","3","PC","PC","161.01","11.4964","1","qlp-s39-tois","QLP","46.686553","-82.316371","14.9","4.7","2459388.787312","2.7684331","4.223","3.517067","3234.0971112358","4.61938","1330.16","","45","333.651","5388","","0.98","","","1,12,13,27,28,39","","2018-09-05","2022-10-17","2022-12-14"
"99493790","162.01","","5","5","5","3","5","5","55.7","84.8","317","2","3","7","PC","APC","162.01","11.6834","1","qlp-toi-update-03-29-22","QLP","317.639908","-23.305817","50.863","-19.94","2459078.393053","7.764691","3.185","26.965206","24530","15.6068","86.3134","849","36","274.733","5404.7","4.4","0.99","","0.971","1,28","previously retired as EB; now APC","2018-09-05","2022-03-29","2022-12-14"
"179317684","163.01","","3","5","3","4","4","4","49.3","55.8","317","4","0","3","CP","CP","163.01","10.8719","1","spoc-s01-s69-b0A-CP","QLP","79.768253","-71.895527","7.14","16.374","2458544.670293","4.2311172621589","4.3531635432061","7.912593","7261.2759360579","14.626071109607","1489.1126253479","1584.351852601","371.85303","411.719","6671","4.14","1.6640199422836","","1.41","9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,68,69","TOI-163 b","2018-09-05","2024-02-14","2024-02-17"
"79395355","164.01","","5","5","5","5","5","5","13.6","63.1","52.86","1","0","3","EB","FP","164.01","11.407","1","sector-01-qlp-alerts","QLP","320.054292","-51.309972","18.03","-14.704","2458328.33733","7.31898","3.771","4.143792","3809.3","8.79673","468.718","1296","17","360.131","5926","4.27","1.3","","1.15","1","Potential blend with 79395356 to NE; retired as NPC","2018-09-05","2021-12-07","2022-12-14"
"350743714","165.01","","5","5","5","5","5","5","66.1","218.5","118.4","1","3","2","EB","FP","165.01","9.6686","1","qlp-s69-ffi","QLP","88.886226","-57.290745","2.812","-39.619","2460203.584862","7.7576444","3.483","8.116828","7448","13.3028","445.472","1279","348","210.311","6038","3.96","1.45","","","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68","EBLM J0555-57; 85 Mjup; retired as TFOP APC => SEB1","2018-11-30","2024-02-06","2024-02-17"
"147203645","166.01","","3","4","3","3","4","4","39","149.7","61.86","12","0","4","PC","PC","166.01","10.7258","1","spoc-s01-s69-b0A-PC","QLP","323.196086","-44.018036","29.817","-58.517","2459065.316593","5.0611314751549","1.5562414194691","5.743547","5276.034930159","9.1484301711449","239.14187946071","1002.960106792","39.23764","172.157","5254","4.45","1.0021699666977","","0.94","1,28,68","","2018-09-05","2024-05-01","2024-06-01"
"149990841","167.01","","3","3","5","3","4","4","25","94.3","59.25","5","1","7","PC","PC","167.01","11.6349","1","qlp-s39-tois","QLP","90.662482","-64.819484","-3.606","14.96","2459387.893848","4.4531846","1.687","6.435737","5910","","184.842","1027","88","310.951","5766","","","","","1,2,4,5,7,8,9,11,12,27,28,29,31,32,34,35,36,37","no stellar radius; Gaia DR2 Teff + plx indicate sun-like star","2018-09-05","2022-10-17","2022-12-14"
"369457671","168.01","","1","4","1","3","3","4","10.3","68.3","11.46","16","5","5","PC","PC","168.01","11.5147","1","qlp-s27-ffi","QLP","311.64359","-37.904399","14.801","-11.655","2458326.4928","2.31446","1.347","1.292795","1190","3.40668","176.692","1015","10","130.977","4801.5","","0.73","","0.74","1,27","","2018-09-05","2021-12-07","2022-12-14"
"183120439","169.01","","3","5","3","4","4","4","39.7","105.1","85.34","6","1","2","CP","CP","169.01","11.788","1","spoc-s01-s36-b0A-CPKP","QLP","16.778688","-75.198945","20.225","-15.607","2459062.718052","2.2554459223653","1.6678604048114","5.751925","5283.7103900699","11.053529284219","1472.0095217439","1579.7828846785","34.75056","407.84","5817","4.23","1.2966099977493","","1.05","13,27,28","TOI 169 b","2018-09-05","2022-10-17","2022-12-14"
"394698182","170.01","","3","5","3","3","4","4","46.4","121.1","126.76","8","8","1","PC","PC","170.01","11.9692","1","qlp-s39-tois","QLP","54.989595","-83.088518","29.232","14.991","2459387.008657","3.7115129","2.685","13.415381","12280","13.941","399.006","1245","156","428.915","5973","4.31","1.22","","1.1","12,13,27,28,39","","2018-09-05","2022-10-17","2022-12-14"
"309257814","171.01","","3","5","3","3","4","4","106.5","203.5","100.78","22","2","3","PC","PC","171.01","11.6626","1","spoc-s01-s65-b0A-PC","QLP","124.269428","-63.213403","-13.511","19.48","2458570.408133","1.2386010346057","1.9048913439245","13.291758","12167.530917843","12.189756248919","1709.4569331471","1639.9639090228","64.7628","256.345","5237","4.2427","1.1072299480438","","0.88","1,8,9,10,11,28,31,35,36,37,38,61,62,63,64","","2019-06-11","2025-01-14","2025-01-14"
"309257814","171.02","","5","5","5","5","5","5","34.1","98","45.74","22","2","3","EB","FP","171.02","11.6626","2","spoc-s01-s65-b0A-PC","SPOC","124.269428","-63.213403","-13.511","19.48","2458569.773308","1.8135767255614","1.0753316495173","4.532931","4166.2802035227","7.6604580428029","2590.3914806524","1819.5378757079","23.709396","256.345","5237","4.2427","1.1072299480438","","0.88","10,28,31,35,36,37,38,61,62,63,64","Likely EB and possibly double the period; retired as TFOP FP/EB","2019-06-11","2025-01-14","2025-01-14"
"29857954","172.01","","4","5","5","4","5","4","15.7","55.7","69.55","5","28","12","CP","CP","172.01","10.7379","1","qlp-s28-tois","QLP","316.631879","-26.692865","-4.711","-54.25","2458326.92242","9.47686","4.392","3.240324","2980","9.80856","161.969","993","14","342.831","5801.8","4.32","1.79","","1.031","1,28","TOI-172 b","2018-09-05","2022-10-17","2022-12-14"
"270341214","173.01","","3","4","3","3","4","4","25.7","158.3","97.94","22","29","3","PC","PC","173.01","8.8784","1","spoc-s01-s69-b0A-PC","SPOC","33.458853","-80.582711","22.849","19.459","2458333.410136","29.753745141383","8.0780445040627","6.917315","6350.8299407454","11.986897642935","86.562563094994","777.95105911389","128.69139","152.023","6409","4.20097","1.4686299562454","","1.41","1,13,27,28,39,66,67,68","unrelated longer duration partial transit at end of s13; potential multi","2018-08-30","2024-03-11","2024-03-16"
"270341214","173.02","","1","1","1","3","4","4","2.8","35.8","7.44","22","29","3","PC","PC","173.02","8.8784","2","spoc-s1-s69-b0A-PC","SPOC","33.458853","-80.582711","22.849","19.459","2458329.295582","9.1702264767314","5.6855841906764","0.332268","305.98356769352","2.6317754287441","415.79463068641","1151.7002703208","10.224759","152.023","6409","4.20097","1.4686299562454","","1.41","1,13,27,28,39,66,68","possible odd-even; variable host; potential multi; near 3:1 resonance with TOI 173.01 (P~30 days); low MES","2024-05-30","2024-06-05","2024-08-16"
"425997655","174.01","","1","5","1","4","4","4","2","60","4.18","17","20","3","CP","CP","174.01","8.7513","1","qlp-s69-ffi","SPOC","55.459031","-62.767267","-102.571","-43.917","2460180.378105","17.6671687","2.525","0.927615","854","1.87042","7.60884","462","26","39.0341","4813","4.38","0.69","-0.19","0.78","1,2,3,4,11,29,30,31,34,64,68,69","HD 23472 b / TOI 174.01","2019-05-07","2023-11-15","2023-12-08"
"425997655","174.02","","4","5","5","4","4","4","0.8","41.5","3.24","17","20","3","CP","CP","174.02","8.7513","2","qlp-s68-ffi","SPOC","55.459031","-62.767267","-102.571","-43.917","2460157.951364","29.7975205","2.782","0.728774","671","1.60982","3.2713","374","17","39.0341","4813","4.38","0.69","-0.19","0.78","1,2,3,4,11,29,30,31,34,64,68","HD 23472 c; multi","2019-05-17","2023-11-15","2023-12-08"
"425997655","174.03","","2","5","2","4","4","4","1.1","6.1","1.65","17","20","3","CP","CP","174.03","8.7513","3","qlp-s69-ffi","SPOC","55.459031","-62.767267","-102.571","-43.917","2460184.414244","12.1623316","2.614","0.344233","317","1.15643","27.5458","638","14","39.0341","4813","4.38","0.69","-0.19","0.78","1,2,3,4,11,29,30,31,34,64,68,69","HD 23472 f / TOI 174.03","2019-05-17","2023-11-15","2023-12-08"
"425997655","174.04","","2","5","2","4","4","4","1.3","11.4","0.36","17","20","3","CP","CP","174.04","8.7513","4","qlp-s69-ffi","SPOC","55.459031","-62.767267","-102.571","-43.917","2460203.017928","3.9766833","1.859","0.154185","142","0.757588","89.0886","855","9","39.0341","4813","4.38","0.69","-0.19","0.78","1,2,3,4,11,29,30,31,34,64,68,69","HD 23472 d / TOI 174.04","2019-05-17","2023-11-15","2023-12-08"
"425997655","174.05","TIC 425997655.05","1","5","1","4","4","4","1.2","7.8","0.88","17","20","3","CP","CP","174.05","8.7513","5","qlp-s69-ffi","SPOC","55.459031","-62.767267","-102.571","-43.917","2460197.038739","7.9076222","2.611","0.23563","217","0.969819","44.8107","720","13","39.0341","4813","4.38","0.69","-0.19","0.78","1,2,3,4,11,29,30,31,34,64,68,69","HD 23472 e/ TOI 174.05","2021-10-21","2023-11-15","2023-12-08"
"307210830","175.01","","1","5","1","4","2","4","8","29.3","2.5","20","7","6","CP","CP","175.01","9.41242","1","qlp-s63-ffi","QLP","124.53286","-68.314466","94.768","-340.47","2460039.150624","3.6906795","1.107","1.800557","1657","1.36751","8.77401","479","80","10.6194","3469","4.9401","0.31","","0.292836","2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63","L 98-59 c; TOI 175.01","2019-05-07","2023-05-11","2023-05-11"
"307210830","175.02","","4","5","5","4","4","4","16.5","441.8","9.75","20","7","6","CP","CP","175.02","9.41242","2","qlp-s63-ffi","SPOC","124.53286","-68.314466","94.768","-340.47","2460039.154503","7.4507305","0.475","1.675497","1542","3.04528","1.96064","329","40","10.6194","3469","4.9401","0.31","","0.292836","2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63","L 98-59 d/TOI 175.02","2019-05-07","2023-05-11","2023-06-16"
"307210830","175.03","","4","5","5","4","4","4","7.4","32.8","1.07","20","7","6","CP","CP","175.03","9.41242","3","qlp-s63-ffi","QLP","124.53286","-68.314466","94.768","-340.47","2460035.728304","2.2531134","0.909","0.723341","666","1.01428","82.284","839","40","10.6194","3469","4.9401","0.31","","0.292836","2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63","L 98-59 b / TOI 175.03","2019-05-07","2023-05-11","2023-06-16"
"272086159","176.01","","5","5","5","5","5","5","9.9","284.2","103.66","3","1","1","EB","FP","176.01","13.4004","1","spoc-s01s06-b0A","SPOC","115.003473","-72.205678","15.438","478.653","2458649.291373","16.155373","1.556705","80.224553","71225.723174","10.424281","1.8460086469149","297.28854968266","49.630848","65.9528","3270","4.98242","0.271","","0.302101","2,3,4,5,6,12","","2019-05-07","2023-10-27","2023-10-28"
"262530407","177.01","","1","5","1","4","4","4","12.7","136.7","4.71","8","5","3","CP","CP","177.01","9.49275","1","qlp-s69-ffi","SPOC/QLP","20.438428","-46.714723","-111.206","-79.827","2460204.963281","2.8531016","1.142","1.515659","1395","2.02068","23.0419","610","28","22.4751","3703","4.76229","0.52","","0.515356","2,3,29,69","GJ 3090 b","2018-12-20","2024-09-30","2024-10-01"
"251848941","178.01","","1","5","1","4","4","4","4.9","62.8","7.04","23","7","6","CP","CP","178.01","10.42","1","qlp-s69-ffi","QLP","7.302011","-30.454116","149.953","-87.253","2460196.437088","6.5578513","2.08","1.734219","1596","2.54474","24.9125","622","18","62.699","4111","4.55528","0.66","","0.68","2,29,69","TOI-178 d / TOI 178.01","2018-11-03","2023-11-02","2023-11-03"
"251848941","178.02","","4","5","5","4","4","4","2.7","66.6","12.29","23","7","6","CP","CP","178.02","10.42","2","spoc","SPOC","7.302011","-30.454116","149.953","-87.253","2458354.55219","20.708504","2.236524","1.800631","1657.067907","3.751004","19.497772457568","535.93978662926","9.537692","62.699","4111","4.55528","0.701202","","0.68","2","TOI-178 g / TOI 178.02; half period of TOI-178 g in report but updated to match confirmed planet period","2018-11-03","2021-10-21","2022-12-14"
"251848941","178.03","","4","5","5","4","4","4","2.6","47.3","5.83","23","7","6","CP","CP","178.03","10.42","3","spoc-s01-s69-b0A-KP","SPOC","7.302011","-30.454116","149.953","-87.253","2458362.954199","9.961634689233","2.464805194329","1.178047","1084.4327061597","2.2807326641027","21.820185108045","551.23191876812","11.135912","62.699","4111","4.55528","0.6608060002327","","0.68","2,29,69","TOI-178 e / TOI-178.03","2018-11-03","2024-10-02","2024-10-26"
"251848941","178.04","","5","5","5","5","5","5","3.1","40.4","2.91","23","7","6","CP","KP","178.04","10.42","4","spoc","SPOC","7.302011","-30.454116","149.953","-87.253","2458356.107512","3.2384253154792","1.9941055488109","0.578589","532.75806233683","1.5148369144697","97.61593787232","801.67793856037","7.2096095","62.699","4111","4.55528","0.6608060002327","","0.68","2,29","TOI-178 c / TOI-178.04","2021-11-18","2021-11-18","2022-12-14"
"251848941","178.05","","5","5","5","5","5","5","","","","23","7","6","KP","","178.05","10.42","5","spoc-s01-s69-b0A-KP","SPOC","7.302011","-30.454116","149.953","-87.253","2458364.914977","15.2321842764","2.5318137578854","1.334683","1228.5332287396","2.6196766503938","0.60709224907913","225.13002605016","8.475758","62.699","4111","4.55528","0.6608060002327","","0.68","2,29,69","two transits of TOI 178 f are 731.15 d apart which is 48 times true period of CP","2025-06-05","2025-06-05","2025-06-05"
"207141131","179.01","","1","5","1","4","4","4","16.6","161.5","7.65","10","9","8","CP","CP","179.01","8.1796","1","spoc-s01-s36-b0A-PC","SPOC/QLP","44.262014","-56.191869","-36.676","50.599","2458354.588198","4.1374379166706","1.8454937264933","1.222723","1125.5354645185","2.6757658530281","168.33617536627","918.67968642356","31.719687","38.5653","5058","4.51761","0.80263298749924","","0.85","2,3,29,30","HD 18599 b","2018-12-20","2024-09-09","2024-09-10"
"51912829","180.01","","5","5","5","3","5","5","76.6","188.4","72.6","4","6","2","EB","APC","180.01","9.5183","1","spoc-s01-s36-b0A","SPOC/QLP","14.298639","-67.496189","22.671","16.495","2458325.896392","0.83538985607493","1.0385174695472","2.46238","2265.3656618564","10.050825333785","17113.24779903","2917.1103577354","63.1018","264.72","6082","3.77654","2.0701200962067","","1.21","1,2,28,29,68","TFOP APC; retired as BEB; clear secondary","2018-11-03","2023-11-02","2023-11-03"
"76923707","181.01","","2","5","4","4","2","4","38.5","171.5","39.81","9","7","3","PC","CP","181.01","10.4654","1","spoc","UNKNOWN","352.172541","-34.49141","111.364","-2.588","2458358.118263","4.5320501729208","2.3754425079452","8.583563","7874.585278811","7.0590799079365","123.9023994514","850.92185617624","86.568436","96.2338","4983","4.61445","0.80557298660278","","0.76","2,29","TOI 181; under investigation by TFOP","2018-11-03","2021-07-28","2023-12-03"
"76989773","182.01","","5","5","5","3","5","5","199.1","521.6","87.43","9","4","1","PC","APC","182.01","9.683","1","qlp","UNKNOWN","353.293998","-35.463992","-107.298","-66.417","2458355.08255","1.76918","1.768","10.440533","9570","11.6236","1670.21","1780","256","107.399","5569","4.32065","0.96","","","2,29","v-shaped; two stars in PSF","2018-11-03","2020-11-06","2022-12-14"
"183979262","183.01","","5","5","5","5","5","5","415.3","826.6","317","4","0","3","EB","FP","183.01","8.3291","1","spoc-s28-b0A","UNKNOWN","21.650295","-72.748874","76.603","20.878","2459063.727306","3.4307564847103","3.1443387557244","10.543911","9664.2985633534","29.774912412389","4956.2460141416","2139.9713715603","160.65495","213.024","6270","3.61332","2.72192","","1.34","1,2,27,28","TFOP FP; retired as EB","2018-11-03","2021-12-06","2022-12-14"
"300871545","184.01","","5","5","5","5","5","5","218.9","448.4","317","4","5","1","EB","FP","184.01","10.0433","1","spoc-s01-s65-b0A-PC","SPOC/QLP","117.657401","-70.533461","-14.67","33.139","2460186.764732","4.8170684375362","3.1822663446573","25.416252","23137.362996508","24.434267437892","952.27696284011","1416.8065928773","851.03296","247.441","6380","4.24852","1.449560046196","","1.41","1,2,3,4,5,6,7,8,9,10,11,12,13,61,62,63,65","1000 ppm secondary; TFOP FP; retired as EB","2018-10-19","2023-11-02","2023-11-03"
