Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
TOI 3274.01,0.058,0.05,,1.07,,1773.0,1421.0,,2.9075,2.92,11.9,599.01,5709.0,4.305,True,toi
TOI 3025.01,0.041,0.032,,1.02,,1829.0,1539.0,,3.6795,4.13,12.3,888.82,5823.0,4.153,True,toi
TOI 3432.01,,,,,,,871.0,,9.1481,3.887,11.1,,,,True,toi
TOI 2906.01,0.056,0.059,,1.2,,1720.0,1440.0,,3.7063,3.008,11.9,591.53,6524.0,4.488,True,toi
TOI 3137.01,,,,,,,1630.0,,1.8824,3.1479,11.3,1009.46,6381.0,,True,toi
TOI 3379.01,0.05,0.023,,0.59,,2217.0,1502.0,,1.6117,1.524,11.2,446.45,6056.0,4.376,True,toi
TOI 2835.01,0.054,0.098,,1.37,,1439.0,1098.0,,2.9646,2.232,11.7,404.2,5306.0,4.513,True,toi
TOI 3210.01,0.53,0.203,,2.19,,2482.0,2209.0,,2.2364,2.49,11.5,709.72,6905.0,4.259,True,toi
TOI 1027.02,0.0,0.004,,0.25,,694.0,548.0,,11.0288,2.715,8.4,56.34,4272.0,4.599,True,toi
TOI 3008.01,0.005,0.006,,0.25,,1574.0,1664.0,,3.9678,4.238,10.3,263.51,6138.0,4.476,True,toi
TOI 2880.01,0.048,0.029,,1.18,,2039.0,1808.0,,4.78,4.976,12.4,1251.5,6605.0,4.072,True,toi
TOI 2888.01,,,,,,,0.0,,4.2187,1.7861,11.1,1658.85,,,True,toi
TOI 3121.01,0.089,0.065,,1.88,,1901.0,1391.0,,5.5168,4.288,12.3,1180.61,6296.0,4.01,True,toi
TOI 3252.01,0.009,0.034,,0.81,,1215.0,925.0,,4.3636,2.407,11.1,280.35,5042.0,4.482,True,toi
TOI 3211.01,0.048,0.037,,1.05,,1863.0,1267.0,,3.5949,2.153,11.5,622.38,6131.0,4.239,True,toi
TOI 2971.01,0.009,0.017,,0.8,,1462.0,989.0,,4.8405,2.139,12.0,622.71,5875.0,4.4,True,toi
TOI 3429.01,0.008,0.021,,1.25,,1363.0,806.0,,13.9311,3.508,11.5,816.91,6445.0,4.102,True,toi
TOI 3054.01,,,,1.57,,,1654.0,,2.8282,3.15,12.1,718.13,,,True,toi
TOI 3187.01,0.377,0.057,,1.48,,4066.0,1764.0,,2.0084,2.6,9.9,1018.11,5961.0,3.162,True,toi
TOI 2837.01,,,,,,,1916.0,,0.8602,1.5314,11.8,,,,True,toi
TOI 3266.01,,,,1.57,,,0.0,,3.7463,2.078,10.8,334.47,5737.0,,True,toi
TOI 3258.01,,,,,,,1355.0,,1.228,1.69,10.9,,,,True,toi
TOI 2899.01,0.075,0.044,,1.54,,2016.0,1191.0,,4.0874,2.061,11.9,983.35,5881.0,3.943,True,toi
TOI 2806.01,0.002,0.007,,0.37,,1348.0,992.0,,11.4045,3.947,9.3,240.36,6335.0,4.2,True,toi
TOI 2689.01,0.007,0.019,,0.59,,1324.0,1049.0,,3.418,2.242,11.3,315.8,5001.0,4.459,True,toi
TOI 3036.01,0.181,0.034,,0.69,,3652.0,2999.0,,0.3859,1.189,12.6,786.78,6721.0,4.552,True,toi
TOI 3198.01,0.13,0.091,,1.22,,1893.0,1476.0,,2.1271,2.386,11.6,476.32,5747.0,4.385,True,toi
TOI 2781.01,0.002,0.015,,0.53,,1011.0,673.0,,2.7637,1.279,10.9,,3868.0,4.571,True,toi
TOI 3422.01,0.059,0.087,,1.25,,1540.0,1185.0,,3.7789,3.129,11.3,397.31,5818.0,4.434,True,toi
TOI 3090.01,,,,,,,872.0,,6.3272,3.667,11.3,,,,True,toi
TOI 2731.01,0.013,0.006,,0.12,,2136.0,2263.0,,0.9954,2.238,8.9,107.93,5697.0,4.598,True,toi
TOI 2951.01,,,,,,,0.0,,3.0291,2.829,11.7,,,,True,toi
TOI 3165.01,0.432,0.276,,2.59,,2023.0,1556.0,,2.5434,3.2214,12.4,844.49,6748.0,4.494,True,toi
TOI 3404.01,0.092,0.076,,1.16,,1832.0,1535.0,,2.5088,2.529,11.7,513.6,6255.0,4.518,True,toi
TOI 2745.01,,,,2.03,,,0.0,,1.7933,3.299,11.2,744.18,7122.0,,True,toi
TOI 3482.01,0.221,0.039,,0.79,,3783.0,1981.0,,0.9714,1.251,9.9,492.34,6495.0,3.886,True,toi
TOI 2760.01,0.145,0.024,,0.6,,3701.0,2317.0,,0.4406,1.075,11.7,684.39,5643.0,4.096,True,toi
TOI 2779.01,0.123,0.061,,1.2,,2203.0,2409.0,,2.9038,3.511,11.6,736.6,6570.0,4.215,True,toi
TOI 3134.01,0.349,0.098,,2.02,,2816.0,1840.0,,2.2308,2.969,12.1,1245.7,6386.0,3.883,True,toi
TOI 3240.01,0.01,0.043,,0.94,,1202.0,874.0,,3.8601,1.93,11.4,304.36,5096.0,4.595,True,toi
TOI 3423.01,,,,,,,2281.0,,2.5313,2.246,12.4,4030.62,12191.0,,True,toi
TOI 2876.01,0.005,0.03,,0.84,,1122.0,709.0,,6.2996,1.918,10.4,225.74,5137.0,4.445,True,toi
TOI 3476.01,0.071,0.055,,1.3,,1935.0,1436.0,,4.3205,2.51,11.7,644.3,7627.0,4.507,True,toi
TOI 3233.01,0.414,0.074,,1.59,,3878.0,2371.0,,0.9788,1.754,12.0,1251.25,6959.0,3.978,True,toi
TOI 3301.01,0.031,0.024,,1.0,,1831.0,1231.0,,5.4516,3.628,11.5,786.26,5773.0,3.906,True,toi
TOI 2659.01,0.231,0.153,,1.26,,1847.0,1423.0,,1.2559,1.795,11.4,328.18,4926.0,4.431,True,toi
TOI 2776.01,0.119,0.044,,1.53,,2611.0,1845.0,,3.4591,3.001,12.5,1444.65,7911.0,4.188,True,toi
TOI 3232.01,0.138,0.036,,1.34,,2878.0,1083.0,,3.3898,1.587,10.4,825.81,6096.0,3.505,True,toi
TOI 3060.01,0.171,0.028,,0.85,,3850.0,2962.0,,0.5465,1.6115,12.6,1298.66,6091.0,4.054,True,toi
TOI 3346.01,0.001,0.023,,0.56,,932.0,1067.0,,4.8693,2.538,10.1,132.57,4323.0,4.582,True,toi
TOI 2769.01,,,,,,,1112.0,,3.0886,2.214,12.3,,,,True,toi
TOI 3311.01,0.023,0.058,,1.37,,1355.0,1429.0,,4.8436,2.561,12.0,521.92,5552.0,4.423,True,toi
TOI 2976.01,0.039,0.038,,1.26,,1723.0,1137.0,,3.4859,1.532,12.2,750.39,5941.0,4.328,True,toi
TOI 2990.01,0.042,0.037,,1.42,,1803.0,1350.0,,7.466,2.396,11.1,763.64,6439.0,3.974,True,toi
TOI 2729.01,0.017,0.077,,1.12,,1193.0,934.0,,4.035,2.108,11.0,245.95,5240.0,4.635,True,toi
TOI 2822.01,0.083,0.038,,1.03,,2233.0,1869.0,,2.8799,4.111,11.9,898.8,6086.0,4.037,True,toi
TOI 2924.01,0.018,0.031,,0.98,,1528.0,1175.0,,7.3498,4.0296,11.3,552.88,6571.0,4.313,True,toi
TOI 3428.01,,,,,,,0.0,,5.3945,7.126,10.8,,,,True,toi
TOI 3208.01,0.104,0.04,,1.04,,2564.0,2342.0,,2.3577,3.357,12.3,964.01,7822.0,4.42,True,toi
TOI 2995.01,0.283,0.1,,1.4,,2524.0,2108.0,,1.6566,2.847,11.9,779.54,6504.0,4.282,True,toi
TOI 2660.01,,,,0.96,,,1030.0,,5.0184,3.218,10.8,630.12,5031.0,,True,toi
TOI 3321.01,0.241,0.174,,1.32,,1886.0,1553.0,,3.6525,4.153,9.7,285.89,5930.0,4.14,True,toi
TOI 3037.01,0.254,0.087,,1.61,,2672.0,2254.0,,2.1358,3.272,12.4,1110.66,7428.0,4.302,True,toi
TOI 2655.01,0.004,0.009,,0.58,,1402.0,1039.0,,4.7277,2.5,12.2,617.76,5601.0,4.394,True,toi
TOI 3117.01,0.083,0.071,,1.53,,1769.0,1275.0,,3.269,2.931,12.3,787.78,5552.0,4.187,True,toi
TOI 3220.01,,,,,,,628.0,,7.4316,3.868,12.4,3327.99,12763.0,,True,toi
TOI 3206.01,0.254,0.061,,1.34,,3348.0,2685.0,,1.9405,3.344,11.8,1095.74,8213.0,4.165,True,toi
TOI 3367.01,,,,,,,0.0,,3.7493,2.274,10.3,5366.25,,,True,toi
TOI 3439.01,0.009,0.027,,1.24,,1301.0,695.0,,5.935,1.423,11.9,591.63,5320.0,4.292,True,toi
TOI 2650.01,0.079,0.039,,1.14,,2148.0,1652.0,,2.2297,2.0444,12.3,870.56,5913.0,4.195,True,toi
TOI 2678.01,0.015,0.026,,0.92,,1477.0,957.0,,3.4524,1.624,12.2,602.39,5614.0,4.489,True,toi
TOI 3085.01,,,,,,,2324.0,,4.53,5.331,11.8,1938.67,12581.0,,True,toi
TOI 3188.01,0.216,0.064,,1.67,,2730.0,1821.0,,1.5659,1.169,12.4,1072.85,6356.0,4.131,True,toi
TOI 3340.01,,,,2.92,,,0.0,,11.968,3.925,10.2,402.86,6701.0,,True,toi
TOI 2926.01,0.134,0.043,,1.24,,2656.0,2205.0,,2.4249,4.225,12.3,1301.83,6632.0,4.013,True,toi
TOI 3275.01,0.0,0.011,,1.05,,631.0,795.0,,20.5021,7.382,11.7,311.74,4511.0,4.507,True,toi
TOI 3378.01,0.302,0.07,,1.42,,3302.0,2540.0,,2.6101,4.3645,10.9,915.56,7363.0,3.8,True,toi
TOI 2961.01,0.078,0.054,,1.33,,2003.0,1443.0,,4.6259,2.91,11.6,763.0,7388.0,4.344,True,toi
TOI 3390.01,,,,1.7,,,632.0,,5.4033,1.421,11.8,,5117.0,,True,toi
TOI 3112.01,0.027,0.051,,1.25,,1405.0,764.0,,4.2842,1.497,11.1,384.71,4911.0,4.188,True,toi
TOI 3297.01,0.076,0.049,,1.28,,1986.0,1586.0,,3.9349,4.189,12.0,900.49,6200.0,4.098,True,toi
TOI 2645.01,0.531,0.33,,1.85,,1939.0,1552.0,,1.4437,2.134,11.3,360.67,5465.0,4.471,True,toi
TOI 3455.01,0.203,0.039,,0.77,,3187.0,1711.0,,0.4224,0.68,11.8,532.33,5269.0,4.246,True,toi
TOI 2878.01,0.018,0.014,,0.42,,1865.0,2014.0,,2.085,3.099,11.7,474.69,6163.0,4.563,True,toi
TOI 2896.01,,,,1.62,,,1632.0,,1.3476,1.589,11.4,1362.17,5434.0,,True,toi
TOI 3145.01,0.134,0.159,,1.6,,1559.0,1253.0,,3.5506,2.713,10.4,283.8,4803.0,4.074,True,toi
TOI 3221.01,,,,,,,0.0,,0.897,2.434,12.7,2275.78,,,True,toi
TOI 2714.01,0.096,0.066,,1.15,,1902.0,1544.0,,2.4994,2.99,11.8,597.87,5737.0,4.279,True,toi
TOI 2831.01,0.163,0.039,,1.24,,3562.0,2604.0,,2.6927,3.101,11.8,1402.73,9669.0,4.181,True,toi
TOI 3118.01,0.079,0.051,,0.93,,1910.0,1389.0,,3.8098,3.881,10.2,423.11,5406.0,3.912,True,toi
TOI 3243.01,,,,1.32,,,1576.0,,2.0519,1.778,10.9,,,,True,toi
TOI 2986.01,0.043,0.027,,0.74,,1974.0,1605.0,,3.2783,3.657,11.2,563.15,5941.0,4.128,True,toi
TOI 3318.01,,,,,,,808.0,,12.8777,4.209,12.2,586.49,,,True,toi
TOI 3282.01,0.243,0.149,,1.69,,2019.0,2025.0,,2.9478,2.205,10.9,470.94,6296.0,4.268,True,toi
TOI 2858.01,,,,,,,1299.0,,2.4182,1.814,12.0,,,,True,toi
TOI 2680.01,0.054,0.02,,0.4,,2349.0,1973.0,,0.6293,1.129,11.5,344.16,5508.0,4.633,True,toi
TOI 3452.01,0.152,0.053,,1.32,,2432.0,2287.0,,2.8372,4.822,11.8,1024.38,5604.0,3.733,True,toi
TOI 3115.01,0.024,0.02,,0.69,,1846.0,1262.0,,2.7961,1.604,11.7,550.04,6455.0,4.507,True,toi
TOI 3152.01,0.209,0.043,,1.07,,3632.0,2571.0,,0.7815,1.353,12.5,1195.67,7691.0,4.421,True,toi
TOI 2972.01,0.047,0.043,,1.18,,1708.0,1131.0,,2.8371,2.102,12.2,724.88,5301.0,4.239,True,toi
TOI 3202.01,0.047,0.025,,0.59,,2087.0,1782.0,,1.517,1.241,11.1,374.0,5828.0,4.438,True,toi
TOI 2855.01,0.019,0.018,,0.78,,1747.0,1050.0,,3.4906,1.586,11.8,626.54,6066.0,4.345,True,toi
TOI 2734.01,0.007,0.009,,0.5,,1588.0,1299.0,,4.5879,3.464,11.7,590.4,5785.0,4.259,True,toi
TOI 3352.01,0.001,0.003,,0.29,,1342.0,910.0,,13.8198,4.946,9.2,281.69,5598.0,3.848,True,toi
TOI 2892.01,0.0,0.032,,1.35,,768.0,950.0,,14.9503,4.464,11.4,374.87,5068.0,4.577,True,toi
TOI 3475.01,0.247,0.093,,1.63,,2560.0,1998.0,,2.7813,3.208,11.8,904.83,7560.0,4.259,True,toi
TOI 3412.01,0.042,0.036,,1.07,,1768.0,1061.0,,3.1406,1.574,11.6,565.29,5636.0,4.24,True,toi
TOI 3074.01,,,,,,,0.0,,5.3584,4.916,11.6,481.01,,,True,toi
TOI 2885.01,0.076,0.028,,1.37,,2768.0,1602.0,,6.3351,2.37,11.5,1301.56,9608.0,4.111,True,toi
TOI 2891.01,0.014,0.041,,1.56,,1347.0,873.0,,17.3077,4.843,10.8,627.01,6693.0,4.074,True,toi
TOI 3354.01,0.0,0.003,,0.51,,904.0,696.0,,46.381,6.135,10.2,415.22,6308.0,4.073,True,toi
TOI 3268.01,0.046,0.035,,0.62,,1806.0,1162.0,,1.8641,1.42,10.4,272.05,5293.0,4.383,True,toi
TOI 2873.01,,,,,,,0.0,,1.252,0.816,11.0,269.19,5000.0,,True,toi
TOI 3143.01,,,,12.52,,,940.0,,2.9902,3.042,9.8,3044.46,5669.0,,True,toi
TOI 2917.01,,,,,,,808.0,,7.9019,3.18,11.6,785.62,,,True,toi
TOI 2912.01,0.027,0.031,,1.05,,1685.0,1037.0,,8.7615,3.301,10.5,557.09,6614.0,4.054,True,toi
TOI 3156.01,0.904,0.293,,1.76,,2423.0,2094.0,,0.7463,1.49,11.6,445.1,5132.0,4.342,True,toi
TOI 3005.01,0.06,0.021,,0.68,,2583.0,2226.0,,2.0958,2.992,11.6,768.84,6793.0,4.195,True,toi
TOI 2852.01,0.196,0.025,,0.9,,4509.0,2214.0,,0.4008,0.886,12.2,1232.83,5635.0,3.806,True,toi
TOI 2825.01,0.021,0.03,,1.04,,1563.0,1284.0,,5.9493,4.304,11.9,747.88,6041.0,4.222,True,toi
TOI 3253.01,0.006,0.043,,0.99,,1055.0,856.0,,4.3622,2.645,11.5,277.72,4486.0,4.499,True,toi
TOI 2941.01,,,,1.46,,,1729.0,,0.7128,1.154,11.5,483.96,,,True,toi
TOI 3057.01,0.517,0.1,,1.47,,3640.0,2592.0,,0.5801,1.338,12.5,1034.65,6875.0,4.367,True,toi
TOI 2790.01,0.422,0.128,,1.79,,2769.0,2095.0,,2.3342,3.553,11.4,832.58,6901.0,4.043,True,toi
TOI 2709.01,0.13,0.059,,1.35,,2238.0,1551.0,,2.354,2.416,12.1,892.42,6124.0,4.163,True,toi
TOI 2804.01,0.014,0.013,,0.4,,1741.0,1339.0,,4.8034,0.9062,8.1,129.52,5914.0,4.116,True,toi
TOI 3048.01,,,,,,,0.0,,5.7673,4.173,11.6,4849.87,,,True,toi
TOI 2766.01,,,,1.56,,,0.0,,7.2748,3.779,10.9,453.43,6354.0,,True,toi
TOI 2993.01,,,,,,,0.0,,2.3378,2.307,12.2,608.63,,,True,toi
TOI 2800.01,,,,0.87,,,937.0,,7.7538,3.454,10.9,435.36,5749.0,,True,toi
TOI 3480.01,,,,,,,1590.0,,2.1301,2.646,11.4,805.47,,,True,toi
TOI 2713.01,0.028,0.024,,0.51,,1700.0,1255.0,,1.2434,0.939,11.1,246.57,4967.0,4.597,True,toi
TOI 2690.01,,,,,,,0.0,,4.155,2.873,9.6,,,,True,toi
TOI 3380.01,,,,0.69,,,0.0,,2.0087,1.903,11.3,1062.66,8516.0,,True,toi
TOI 3373.01,0.017,0.027,,1.09,,1504.0,1001.0,,6.5346,2.957,11.8,677.51,5826.0,4.162,True,toi
TOI 2819.01,0.164,0.088,,2.31,,2108.0,1622.0,,4.3906,2.3793,10.8,655.52,6163.0,3.919,True,toi
TOI 2989.01,0.02,0.102,,1.2,,1119.0,850.0,,3.1228,2.18,10.9,195.79,4262.0,4.493,True,toi
TOI 2693.01,0.111,0.062,,1.03,,2004.0,1493.0,,1.3226,1.683,12.2,537.18,5388.0,4.436,True,toi
TOI 3285.01,0.154,0.085,,1.37,,2065.0,1536.0,,2.7023,2.856,11.5,614.22,5969.0,4.171,True,toi
TOI 3120.01,,,,,,,1298.0,,7.0236,4.739,12.2,763.94,,,True,toi
TOI 2996.01,0.03,0.019,,0.46,,1964.0,1798.0,,2.3627,3.095,10.7,354.77,5939.0,4.325,True,toi
TOI 3483.01,0.168,0.044,,1.16,,2837.0,1699.0,,1.4467,1.529,11.7,884.45,5881.0,3.951,True,toi
TOI 3131.01,0.145,0.094,,1.65,,1970.0,1538.0,,2.6275,2.31,12.2,764.83,6148.0,4.33,True,toi
TOI 3460.01,0.762,0.344,,1.54,,2289.0,2291.0,,4.6288,6.264,8.0,205.43,6593.0,3.886,True,toi
TOI 2793.01,0.102,0.019,,0.56,,3354.0,1977.0,,0.356,0.523,12.1,618.27,5562.0,4.363,True,toi
TOI 3451.01,0.003,0.021,,0.94,,1106.0,755.0,,8.7235,2.598,11.4,404.62,5522.0,4.423,True,toi
TOI 3250.01,0.073,0.071,,1.03,,1711.0,1340.0,,3.2807,2.93,10.8,410.67,5717.0,4.3,True,toi
TOI 3184.01,0.08,0.045,,1.04,,2063.0,1599.0,,3.6072,3.947,11.2,649.37,6071.0,4.039,True,toi
TOI 3053.01,0.068,0.096,,1.22,,1524.0,1187.0,,2.992,2.614,11.1,337.63,5247.0,4.387,True,toi
TOI 2869.01,,,,,,,2237.0,,1.7198,1.861,12.1,2887.19,8531.0,,True,toi
TOI 2749.01,0.144,0.08,,1.69,,2184.0,2379.0,,6.9725,5.156,10.9,848.0,7616.0,4.017,True,toi
TOI 3466.01,0.317,0.14,,1.25,,2208.0,3340.0,,1.8629,4.562,11.0,527.82,5626.0,4.154,True,toi
TOI 3011.01,,,,,,,1478.0,,1.8419,1.633,12.2,1011.72,,,True,toi
TOI 2720.01,0.098,0.028,,0.9,,2676.0,1680.0,,2.1474,2.706,11.3,850.44,5834.0,3.807,True,toi
TOI 3010.01,0.02,0.075,,1.61,,1256.0,933.0,,9.5538,3.414,10.9,421.09,5816.0,4.251,True,toi
TOI 3485.01,0.0,0.003,,0.2,,761.0,574.0,,11.8413,2.865,8.0,56.88,4554.0,4.518,True,toi
TOI 2746.01,0.087,0.037,,1.11,,2576.0,2170.0,,4.9209,3.888,11.7,1006.85,9668.0,4.394,True,toi
TOI 3276.01,0.003,0.036,,1.02,,1008.0,802.0,,7.0327,3.044,11.3,297.41,5021.0,4.521,True,toi
TOI 2712.01,,,,,,,1155.0,,3.0785,2.424,11.9,598.39,,,True,toi
TOI 3435.01,0.0,0.038,,1.72,,734.0,580.0,,11.8886,2.567,11.6,282.59,4427.0,4.523,True,toi
TOI 2651.01,0.003,0.048,,1.55,,977.0,738.0,,7.3164,2.235,12.0,396.64,4884.0,4.499,True,toi
TOI 3047.01,0.131,0.049,,1.39,,2597.0,2079.0,,2.7021,3.116,12.6,1270.07,7798.0,4.312,True,toi
TOI 2846.01,0.076,0.04,,1.25,,2163.0,1636.0,,2.6793,2.56,12.7,1083.88,6718.0,4.338,True,toi
TOI 2179.01,0.002,0.021,,1.05,,1002.0,771.0,,15.169,2.0633,10.5,306.06,5713.0,4.341,True,toi
TOI 186.01,0.0,0.004,,0.28,,510.0,505.0,,35.6134,3.512,5.4,16.32,4629.0,4.604,True,toi
TOI 396.03,0.003,0.013,,0.19,,1263.0,971.0,,11.2305,3.601,5.1,31.96,6308.0,4.314,True,toi
TOI 4469.01,0.01,0.061,,1.22,,1082.0,833.0,,2.6634,1.843,12.2,305.3,4051.0,4.548,True,toi
TOI 4498.01,0.007,0.009,,0.18,,1615.0,1313.0,,5.3073,3.714,7.0,79.47,5821.0,4.157,True,toi
TOI 4494.01,,,,,,,669.0,,32.535,3.67,6.5,54.97,6383.0,,True,toi
TOI 4072.01,,,,,,,1887.0,,2.139,3.556,12.5,860.44,,,True,toi
TOI 1494.01,0.104,0.094,,1.16,,1792.0,1378.0,,5.0268,2.754,9.5,278.51,6434.0,4.213,True,toi
TOI 4486.01,0.723,0.237,,1.56,,2676.0,2267.0,,2.6915,3.986,9.3,350.35,6955.0,4.036,True,toi
TOI 4053.01,,,,,,,653.0,,21.7894,6.8044,12.1,681.89,,,True,toi
TOI 1337.01,0.835,0.265,,1.86,,2946.0,2292.0,,3.3448,3.322,9.7,427.68,9364.0,4.324,True,toi
TOI 1934.01,0.318,0.201,,1.66,,2015.0,1599.0,,4.5111,4.525,9.8,356.39,6528.0,4.1,True,toi
TOI 822.01,0.003,0.062,,0.94,,939.0,723.0,,7.1335,3.1376,9.7,122.91,4742.0,4.524,True,toi
TOI 1930.01,0.099,0.063,,1.15,,1979.0,1297.0,,2.8787,2.207,11.1,508.89,6017.0,4.224,True,toi
TOI 4487.01,0.117,0.073,,1.17,,1987.0,1477.0,,3.9541,3.869,10.6,479.14,6006.0,4.03,True,toi
TOI 3678.01,0.391,0.183,,1.69,,2313.0,1780.0,,4.8542,5.5882,9.8,499.26,7259.0,4.031,True,toi
TOI 3989.01,,,,,,,2377.0,,4.0105,2.293,11.4,2949.29,12373.0,,True,toi
TOI 3496.01,0.158,0.029,,0.73,,4630.0,2588.0,,1.5505,1.356,10.0,656.87,10958.0,4.284,True,toi
TOI 4348.01,0.0,0.0,,0.26,,396.0,305.0,,602.2451,9.0912,7.5,136.79,6128.0,3.962,True,toi
TOI 696.03,0.0,0.001,,0.08,,602.0,463.0,,4.9652,0.9362,8.3,19.88,3563.0,4.886,True,toi
TOI 3966.01,,,,1.01,,,1124.0,,3.9967,2.886,10.7,,5314.0,,True,toi
TOI 4160.01,0.031,0.057,,1.05,,1459.0,1122.0,,4.4427,3.2967,11.2,399.68,5754.0,4.413,True,toi
TOI 4266.01,,,,1.46,,,1496.0,,0.8119,1.102,12.1,1039.14,6574.0,,True,toi
TOI 3669.01,,,,0.97,,,1609.0,,1.2127,1.356,12.3,807.21,,,True,toi
TOI 3904.01,0.003,0.01,,0.68,,1283.0,612.0,,10.1615,1.259,10.5,379.35,6297.0,4.339,True,toi
TOI 4291.01,0.003,0.013,,0.9,,1193.0,1087.0,,12.1526,5.254,12.2,753.31,6029.0,4.274,True,toi
TOI 4271.01,,,,,,,1491.0,,4.5017,4.716,10.8,924.89,6225.0,,True,toi
TOI 3717.01,0.017,0.02,,0.94,,1709.0,970.0,,10.1183,2.645,10.5,505.23,7253.0,4.13,True,toi
TOI 3661.01,,,,,,,1319.0,,2.6481,3.42,10.8,,,,True,toi
TOI 3684.01,0.102,0.061,,1.57,,2040.0,1403.0,,3.1057,1.999,12.2,887.14,6241.0,4.203,True,toi
TOI 3842.01,0.023,0.082,,1.21,,1209.0,908.0,,3.6566,2.557,11.1,253.7,4489.0,4.365,True,toi
TOI 4111.01,0.002,0.011,,0.86,,1174.0,845.0,,12.2788,4.387,11.9,705.4,5596.0,4.149,True,toi
TOI 4073.01,,,,,,,0.0,,2.308,2.064,,59.71,,,True,toi
TOI 3729.01,,,,,,,905.0,,8.1744,2.6721,11.5,,,,True,toi
TOI 4056.01,0.035,0.03,,0.81,,1814.0,1372.0,,5.0519,3.743,10.7,484.85,6329.0,4.154,True,toi
TOI 3662.01,,,,1.24,,,0.0,,9.9908,3.566,10.1,545.12,7934.0,,True,toi
TOI 4462.01,0.083,0.049,,0.83,,2021.0,1566.0,,4.9133,5.159,9.5,368.92,5918.0,3.844,True,toi
TOI 4300.01,0.286,0.037,,0.81,,5734.0,3231.0,,0.8063,1.963,9.4,668.39,7884.0,3.658,True,toi
TOI 4008.01,0.024,0.011,,0.38,,2312.0,1519.0,,2.8278,2.174,9.7,311.77,6603.0,4.156,True,toi
TOI 4065.01,0.027,0.03,,0.88,,1643.0,1291.0,,3.5908,3.027,11.9,579.36,5657.0,4.296,True,toi
TOI 3972.01,0.006,0.065,,1.07,,1048.0,779.0,,10.5114,3.112,9.6,162.57,5908.0,4.541,True,toi
TOI 4149.01,0.027,0.059,,1.07,,1365.0,990.0,,3.2928,2.107,11.4,331.43,5037.0,4.442,True,toi
TOI 3727.01,0.009,0.031,,1.14,,1292.0,994.0,,13.3989,4.3926,10.8,461.04,6475.0,4.226,True,toi
TOI 4043.01,0.065,0.053,,1.17,,1815.0,1542.0,,5.1191,5.563,11.2,636.47,5926.0,4.01,True,toi
TOI 3553.01,,,,1.06,,,1750.0,,1.9411,1.7715,10.3,398.92,6497.0,,True,toi
TOI 4203.01,,,,,,,1190.0,,2.9531,2.501,12.4,1500.32,,,True,toi
TOI 3719.01,0.282,0.075,,1.19,,2925.0,2250.0,,1.2222,1.5953,11.3,583.04,6629.0,4.242,True,toi
TOI 1208.02,0.0,0.003,,0.22,,931.0,716.0,,10.983,3.7479,9.4,134.76,5547.0,4.598,True,toi
TOI 3867.01,0.01,0.028,,1.06,,1321.0,776.0,,5.7311,1.693,11.6,488.7,5552.0,4.37,True,toi
TOI 4184.01,0.0,0.001,,0.23,,497.0,382.0,,4.902,1.3244,11.9,69.36,3239.0,4.999,True,toi
TOI 4099.01,0.0,0.002,,0.18,,1078.0,920.0,,4.3954,2.306,10.5,177.3,4836.0,4.605,True,toi
TOI 3882.01,0.044,0.019,,0.57,,2277.0,1632.0,,2.0713,2.282,11.0,509.3,6004.0,4.167,True,toi
TOI 4249.01,,,,1.71,,,963.0,,6.7726,4.592,11.4,,,,True,toi
TOI 3586.01,0.001,0.032,,1.14,,808.0,640.0,,11.3201,3.276,11.0,232.18,4971.0,4.611,True,toi
TOI 3716.01,,,,,,,1308.0,,6.0986,6.711,10.8,197.53,10126.0,,True,toi
TOI 3626.01,0.003,0.02,,1.21,,1098.0,565.0,,19.8875,1.34,9.8,318.24,5856.0,4.074,True,toi
TOI 3789.01,0.011,0.029,,0.93,,1345.0,1035.0,,4.12,1.9086,11.9,475.62,5498.0,4.509,True,toi
TOI 3628.01,0.061,0.063,,0.98,,1682.0,1215.0,,3.4945,2.555,10.6,332.85,5699.0,4.286,True,toi
TOI 4295.01,0.001,0.013,,0.9,,1032.0,836.0,,11.3929,4.46,12.1,575.98,5217.0,4.277,True,toi
TOI 3517.01,0.043,0.043,,1.22,,1694.0,1248.0,,3.3687,2.645,12.4,775.36,5727.0,4.305,True,toi
TOI 3606.01,,,,,,,918.0,,9.3122,4.867,10.6,,,,True,toi
TOI 3851.01,0.015,0.014,,0.42,,1752.0,1355.0,,3.3835,2.746,10.3,298.35,5838.0,4.281,True,toi
TOI 709.02,0.0,0.0,,0.12,,959.0,738.0,,777.0517,4.3877,13.8,1350.32,50000.0,5.802,True,toi
TOI 4386.01,0.071,0.019,,0.52,,3115.0,1657.0,,2.0134,1.211,9.4,351.09,8127.0,4.248,True,toi
TOI 3639.01,0.022,0.047,,1.31,,1413.0,1038.0,,5.7209,3.034,12.0,577.1,5856.0,4.358,True,toi
TOI 3731.01,,,,0.94,,,0.0,,5.6619,2.149,9.8,300.02,6294.0,,True,toi
TOI 789.03,0.0,0.0,,0.11,,512.0,394.0,,8.0432,2.0067,9.7,43.41,3461.0,4.854,True,toi
TOI 4133.01,,,,,,,1469.0,,4.1572,4.348,11.9,708.63,,,True,toi
